Elapsed;User Path;Parent;Element;Elements/s;Average duration;Minimum duration;Maximum duration;Average TTFB;Minimum TTFB;Maximum TTFB;Errors;Errors/s;Median duration;UserLoad
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";7.0;0.037;0.027;0.057;0.037;0.027;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/images.png";8.0;0.04;0.025;0.053;0.04;0.025;0.053;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";9.0;0.038;0.026;0.057;0.038;0.026;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";6.0;0.041;0.029;0.057;0.041;0.029;0.057;0.0;0.0;0.0;140.0
125;-;-;"<all requests>";628.0;0.071;0.025;0.978;0.067;0.025;0.978;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/global.js";7.0;0.042;0.025;0.067;0.042;0.025;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";7.0;0.079;0.055;0.094;0.038;0.025;0.047;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";9.0;0.039;0.026;0.059;0.039;0.026;0.059;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";9.0;0.038;0.026;0.047;0.037;0.025;0.047;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";9.0;0.039;0.026;0.057;0.039;0.026;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";7.0;0.038;0.027;0.068;0.038;0.027;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/tooltip-arrow.png";8.0;0.044;0.028;0.067;0.044;0.028;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";9.0;0.038;0.026;0.047;0.037;0.025;0.047;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";9.0;0.097;0.071;0.126;0.096;0.071;0.125;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";7.0;0.058;0.039;0.072;0.04;0.027;0.049;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";6.0;0.039;0.028;0.057;0.039;0.028;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";12.0;0.179;0.144;0.224;0.179;0.144;0.222;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";7.0;0.039;0.027;0.059;0.039;0.027;0.059;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";9.0;0.04;0.027;0.075;0.04;0.027;0.075;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";7.0;0.212;0.096;0.301;0.041;0.026;0.068;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/reports";8.0;0.112;0.079;0.164;0.092;0.066;0.131;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";7.0;0.039;0.026;0.049;0.039;0.026;0.049;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/newspapers.png";8.0;0.044;0.025;0.076;0.044;0.025;0.076;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/scheduler";12.0;0.089;0.069;0.139;0.088;0.069;0.138;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";9.0;0.037;0.027;0.068;0.037;0.027;0.068;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";7.0;0.041;0.026;0.057;0.041;0.026;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";9.0;0.039;0.026;0.057;0.038;0.026;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icon_sprite-2.png";8.0;0.043;0.027;0.057;0.042;0.027;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";7.0;0.04;0.027;0.05;0.04;0.026;0.049;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/scheduler";8.0;0.091;0.073;0.126;0.09;0.073;0.125;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mobile-phone.png";8.0;0.044;0.026;0.068;0.044;0.026;0.068;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/bg_filter-accordion-title.png";8.0;0.043;0.027;0.057;0.043;0.027;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/media/img/icon_sprite.png";8.0;0.041;0.026;0.057;0.041;0.025;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_454545_256x240.png";8.0;0.044;0.025;0.072;0.044;0.025;0.071;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_888888_256x240.png";8.0;0.043;0.025;0.059;0.043;0.025;0.059;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";7.0;0.04;0.027;0.049;0.039;0.027;0.048;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";7.0;0.039;0.027;0.067;0.039;0.027;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";7.0;0.037;0.027;0.047;0.037;0.027;0.047;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";7.0;0.041;0.026;0.068;0.041;0.026;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";6.0;0.165;0.124;0.213;0.146;0.111;0.18;0.0;0.0;0.0;140.0
125;"MyiPhoneUser_Create_report";"/api";"/api";14.0;0.792;0.191;0.978;0.791;0.19;0.978;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";7.0;0.038;0.025;0.048;0.038;0.025;0.048;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/tick-button.png";8.0;0.041;0.025;0.057;0.041;0.025;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";9.0;0.094;0.068;0.132;0.093;0.068;0.131;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";8.0;0.037;0.027;0.068;0.037;0.027;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/media/uploads/default_map_all_1437742499_t.png";8.0;0.042;0.026;0.057;0.042;0.025;0.056;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";9.0;0.042;0.028;0.068;0.042;0.028;0.068;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/cross-button.png";8.0;0.042;0.026;0.062;0.042;0.026;0.062;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";7.0;0.041;0.029;0.058;0.041;0.029;0.058;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";7.0;0.079;0.051;0.113;0.041;0.027;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";6.0;0.057;0.041;0.077;0.039;0.028;0.054;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";7.0;0.039;0.026;0.052;0.039;0.025;0.052;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";6.0;0.039;0.029;0.058;0.039;0.028;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";7.0;0.035;0.027;0.047;0.035;0.027;0.047;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/twitter.png";8.0;0.042;0.026;0.058;0.042;0.026;0.058;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/application-form.png";8.0;0.042;0.025;0.055;0.042;0.025;0.055;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/films.png";8.0;0.042;0.025;0.067;0.042;0.025;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";7.0;0.038;0.027;0.067;0.038;0.027;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mail.png";8.0;0.045;0.027;0.081;0.045;0.026;0.081;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";9.0;0.04;0.026;0.067;0.039;0.026;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";7.0;0.038;0.028;0.057;0.038;0.028;0.057;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports";"/media/img/report-thumb-default.jpg";8.0;0.042;0.026;0.067;0.042;0.026;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";9.0;0.093;0.067;0.145;0.092;0.066;0.144;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";7.0;0.061;0.037;0.101;0.041;0.025;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/css/global.css";7.0;0.04;0.028;0.05;0.04;0.028;0.049;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/js/jquery.js";7.0;0.094;0.063;0.166;0.042;0.026;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";7.0;0.035;0.027;0.048;0.035;0.027;0.048;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/";7.0;0.068;0.045;0.099;0.067;0.044;0.098;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";7.0;0.038;0.027;0.068;0.038;0.027;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";7.0;0.039;0.027;0.068;0.039;0.027;0.068;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";9.0;0.037;0.027;0.064;0.036;0.027;0.064;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";9.0;0.035;0.027;0.047;0.035;0.027;0.047;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/reports/submit";"/reports/thanks";12.0;0.116;0.085;0.212;0.115;0.084;0.212;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";7.0;0.035;0.027;0.046;0.035;0.027;0.046;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";9.0;0.04;0.026;0.068;0.04;0.026;0.068;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";9.0;0.04;0.026;0.067;0.04;0.026;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/media/uploads/banner_1437742016.png";7.0;0.038;0.025;0.049;0.038;0.025;0.048;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/";"/themes/default/css/slider.css";7.0;0.041;0.026;0.067;0.041;0.026;0.067;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_glass_75_e6e6e6_1x400.png";9.0;0.039;0.026;0.058;0.038;0.026;0.058;0.0;0.0;0.0;140.0
125;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";9.0;0.055;0.025;0.193;0.055;0.025;0.193;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";9.0;0.038;0.025;0.066;0.038;0.025;0.066;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/images.png";12.0;0.036;0.026;0.05;0.036;0.026;0.05;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";10.0;0.041;0.026;0.058;0.041;0.026;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";10.0;0.04;0.026;0.058;0.039;0.026;0.058;0.0;0.0;0.0;140.0
130;-;-;"<all requests>";810.0;0.054;0.025;0.873;0.049;0.025;0.872;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/global.js";11.0;0.039;0.027;0.067;0.039;0.027;0.067;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";11.0;0.073;0.054;0.093;0.037;0.027;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";10.0;0.042;0.026;0.057;0.042;0.026;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";10.0;0.042;0.026;0.068;0.041;0.025;0.067;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";10.0;0.041;0.026;0.057;0.04;0.026;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";9.0;0.036;0.026;0.047;0.036;0.026;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/tooltip-arrow.png";12.0;0.036;0.026;0.048;0.036;0.026;0.048;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";10.0;0.042;0.026;0.068;0.041;0.026;0.067;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";9.0;0.108;0.071;0.238;0.108;0.071;0.238;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";11.0;0.06;0.042;0.102;0.041;0.028;0.068;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";10.0;0.038;0.026;0.047;0.037;0.025;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";9.0;0.195;0.144;0.368;0.194;0.143;0.367;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";10.0;0.04;0.026;0.069;0.04;0.025;0.068;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";8.0;0.035;0.026;0.047;0.035;0.025;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";10.0;0.183;0.096;0.28;0.039;0.026;0.056;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/reports";12.0;0.093;0.072;0.117;0.076;0.06;0.094;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";11.0;0.06;0.026;0.301;0.06;0.026;0.301;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/newspapers.png";12.0;0.037;0.026;0.06;0.037;0.026;0.06;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/submit";"/scheduler";9.0;0.111;0.075;0.257;0.11;0.074;0.256;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";8.0;0.036;0.025;0.058;0.036;0.025;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";11.0;0.04;0.028;0.068;0.039;0.028;0.067;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";10.0;0.041;0.026;0.057;0.04;0.025;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icon_sprite-2.png";12.0;0.038;0.027;0.068;0.038;0.027;0.067;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";11.0;0.042;0.029;0.069;0.042;0.029;0.069;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/scheduler";11.0;0.088;0.069;0.122;0.088;0.069;0.121;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mobile-phone.png";12.0;0.037;0.027;0.057;0.037;0.026;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/bg_filter-accordion-title.png";12.0;0.036;0.026;0.047;0.036;0.026;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/media/img/icon_sprite.png";12.0;0.038;0.026;0.07;0.038;0.025;0.07;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_454545_256x240.png";12.0;0.036;0.027;0.047;0.036;0.027;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_888888_256x240.png";12.0;0.038;0.027;0.069;0.038;0.027;0.069;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";11.0;0.041;0.026;0.068;0.041;0.026;0.068;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";10.0;0.04;0.026;0.068;0.039;0.026;0.067;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";10.0;0.052;0.026;0.181;0.052;0.025;0.181;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";11.0;0.063;0.026;0.322;0.062;0.026;0.322;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";10.0;0.14;0.115;0.182;0.122;0.102;0.159;0.0;0.0;0.0;140.0
130;"MyiPhoneUser_Create_report";"/api";"/api";1.0;0.873;0.873;0.873;0.872;0.872;0.872;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";11.0;0.061;0.026;0.304;0.061;0.025;0.304;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/tick-button.png";12.0;0.036;0.027;0.048;0.036;0.027;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";7.0;0.083;0.069;0.098;0.082;0.068;0.097;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";8.0;0.035;0.026;0.047;0.035;0.026;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/media/uploads/default_map_all_1437742499_t.png";12.0;0.036;0.026;0.047;0.036;0.026;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";7.0;0.036;0.026;0.057;0.036;0.025;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/cross-button.png";12.0;0.036;0.027;0.048;0.036;0.027;0.048;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";11.0;0.04;0.027;0.057;0.04;0.027;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";11.0;0.079;0.055;0.134;0.042;0.029;0.069;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";10.0;0.057;0.037;0.085;0.038;0.026;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";11.0;0.037;0.026;0.048;0.037;0.025;0.048;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";10.0;0.039;0.026;0.057;0.039;0.026;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";9.0;0.036;0.026;0.05;0.036;0.026;0.05;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/twitter.png";12.0;0.038;0.027;0.071;0.037;0.027;0.07;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/application-form.png";12.0;0.036;0.027;0.047;0.036;0.026;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/films.png";12.0;0.037;0.027;0.06;0.037;0.026;0.06;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";9.0;0.039;0.026;0.048;0.038;0.026;0.048;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mail.png";12.0;0.037;0.027;0.057;0.037;0.027;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";10.0;0.042;0.026;0.057;0.042;0.026;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";10.0;0.037;0.025;0.047;0.037;0.025;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/reports";"/media/img/report-thumb-default.jpg";12.0;0.037;0.027;0.057;0.037;0.027;0.056;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";10.0;0.086;0.071;0.103;0.086;0.07;0.103;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";11.0;0.079;0.037;0.332;0.06;0.025;0.304;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/css/global.css";11.0;0.041;0.027;0.062;0.041;0.026;0.062;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/media/js/jquery.js";11.0;0.083;0.054;0.116;0.039;0.027;0.057;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";10.0;0.053;0.026;0.187;0.053;0.025;0.187;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/";"/";11.0;0.06;0.043;0.082;0.059;0.043;0.081;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";9.0;0.037;0.026;0.047;0.037;0.026;0.047;0.0;0.0;0.0;140.0
130;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";9.0;0.038;0.026;0.058;0.037;0.025;0.058;0.0;0.0;0.0;140.0
