"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600874417","0","","Aggregated",46.20,1.70,2300,3200,3700,3800,4400,6400,9000,11000,11000,11000,11000,11000,1314,17,520,1591,6,12398,5405
"1600874419","0","POST","admin_login",1.70,0.00,1400,1400,1400,1400,2100,2100,2100,2100,2100,2100,2100,2100,102,0,2100,2085,124,4446,341
"1600874419","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874419","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874419","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874419","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874419","0","POST","create_new_user",0.00,0.00,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,61,0,2900,2948,209,6030,297
"1600874419","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874419","0","GET","home",11.00,0.00,12,12,14,14,14,14,14,14,14,14,14,14,288,0,15,18,6,48,17368
"1600874419","0","POST","order_page",4.90,0.00,30,30,30,30,30,30,30,30,30,30,30,30,50,0,2000,1633,21,2248,63
"1600874419","0","POST","reserve",6.10,1.70,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,62,17,6300,5128,39,12382,91
"1600874419","0","POST","search_ticket",16.60,0.00,1000,4300,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,446,0,1600,2482,28,12398,453
"1600874419","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874419","0","","Aggregated",46.20,1.70,1300,2100,2900,2900,4400,4400,4800,4800,4800,4800,4800,4800,1314,17,520,1591,6,12398,5405
"1600874421","0","POST","admin_login",1.70,0.00,1400,1400,1400,1400,2100,2100,2100,2100,2100,2100,2100,2100,102,0,2100,2085,124,4446,341
"1600874421","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874421","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874421","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874421","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874421","0","POST","create_new_user",0.00,0.00,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,61,0,2900,2948,209,6030,297
"1600874421","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874421","0","GET","home",11.00,0.00,12,12,14,14,14,14,14,14,14,14,14,14,288,0,15,18,6,48,17368
"1600874421","0","POST","order_page",4.90,0.00,30,30,30,30,30,30,30,30,30,30,30,30,50,0,2000,1633,21,2248,63
"1600874421","0","POST","reserve",6.10,1.70,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,62,17,6300,5128,39,12382,91
"1600874421","0","POST","search_ticket",16.60,0.00,1000,4300,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,446,0,1600,2482,28,12398,453
"1600874421","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874421","0","","Aggregated",46.20,1.70,1300,2100,2900,2900,4400,4400,4800,4800,4800,4800,4800,4800,1314,17,520,1591,6,12398,5405
"1600874423","0","POST","admin_login",1.70,0.00,1400,1400,1400,1400,2100,2100,2100,2100,2100,2100,2100,2100,102,0,2100,2085,124,4446,341
"1600874423","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874423","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874423","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874423","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874423","0","POST","create_new_user",0.00,0.00,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,61,0,2900,2948,209,6030,297
"1600874423","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874423","0","GET","home",11.00,0.00,12,12,14,14,14,14,14,14,14,14,14,14,288,0,15,18,6,48,17368
"1600874423","0","POST","order_page",4.90,0.00,30,30,30,30,30,30,30,30,30,30,30,30,50,0,2000,1633,21,2248,63
"1600874423","0","POST","reserve",6.10,1.70,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,62,17,6300,5128,39,12382,91
"1600874423","0","POST","search_ticket",16.60,0.00,1000,4300,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,446,0,1600,2482,28,12398,453
"1600874423","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874423","0","","Aggregated",46.20,1.70,1300,2100,2900,2900,4400,4400,4800,4800,4800,4800,4800,4800,1314,17,520,1591,6,12398,5405
"1600874425","0","POST","admin_login",1.70,0.00,1400,1400,1400,1400,2100,2100,2100,2100,2100,2100,2100,2100,102,0,2100,2085,124,4446,341
"1600874425","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874425","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874425","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874425","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874425","0","POST","create_new_user",0.00,0.00,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,61,0,2900,2948,209,6030,297
"1600874425","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874425","0","GET","home",11.00,0.00,12,12,14,14,14,14,14,14,14,14,14,14,288,0,15,18,6,48,17368
"1600874425","0","POST","order_page",4.90,0.00,30,30,30,30,30,30,30,30,30,30,30,30,50,0,2000,1633,21,2248,63
"1600874425","0","POST","reserve",6.10,1.70,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,62,17,6300,5128,39,12382,91
"1600874425","0","POST","search_ticket",16.60,0.00,1000,4300,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,446,0,1600,2482,28,12398,453
"1600874425","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874425","0","","Aggregated",46.20,1.70,1300,2100,2900,2900,4400,4400,4800,4800,4800,4800,4800,4800,1314,17,520,1591,6,12398,5405
"1600874427","0","POST","admin_login",1.70,0.00,1400,1400,1400,1400,2100,2100,2100,2100,2100,2100,2100,2100,102,0,2100,2085,124,4446,341
"1600874427","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874427","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874427","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874427","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874427","0","POST","create_new_user",0.00,0.00,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,61,0,2900,2948,209,6030,297
"1600874427","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874427","0","GET","home",11.00,0.00,12,12,14,14,14,14,14,14,14,14,14,14,288,0,15,18,6,48,17368
"1600874427","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874427","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874427","0","POST","search_ticket",16.60,0.00,1000,4300,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,446,0,1600,2482,28,12398,453
"1600874427","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874427","0","","Aggregated",46.20,1.70,1300,2100,2900,2900,4400,4400,4800,4800,4800,4800,4800,4800,1314,17,520,1591,6,12398,5405
"1600874429","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874429","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874429","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874429","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874429","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874429","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874429","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874429","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874429","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874429","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874429","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874429","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874429","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874431","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874431","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874431","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874431","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874431","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874431","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874431","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874431","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874431","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874431","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874431","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874431","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874431","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874433","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874433","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874433","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874433","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874433","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874433","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874433","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874433","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874433","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874433","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874433","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874433","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874433","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874435","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874435","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874435","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874435","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874435","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874435","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874435","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874435","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874435","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874435","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874435","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874435","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874435","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874437","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874437","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874437","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874437","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874437","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874437","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874437","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874437","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874437","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874437","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874437","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874437","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874437","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874439","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874439","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874439","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874439","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874439","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874439","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874439","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874439","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874439","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874439","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874439","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874439","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874439","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874441","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874441","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874441","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874441","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874441","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874441","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874441","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874441","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874441","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874441","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874441","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874441","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874441","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874443","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874443","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874443","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874443","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874443","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874443","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874443","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874443","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874443","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874443","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874443","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874443","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874443","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874445","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874445","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874445","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874445","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874445","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874445","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874445","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874445","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874445","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874445","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874445","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874445","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874445","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874447","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874447","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874447","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874447","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874447","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874447","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874447","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874447","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874447","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874447","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874447","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874447","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874447","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874449","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874449","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874449","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
"1600874449","0","POST","client_login",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,55,0,780,971,178,2938,386
"1600874449","0","GET","contacts",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,96,799,14,2702,38
"1600874449","0","POST","create_new_user",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2900,2948,209,6030,297
"1600874449","0","GET","foodservice",1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,240,1189,87,6502,1090
"1600874449","0","GET","home",11.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,288,0,15,18,6,48,17368
"1600874449","0","POST","order_page",4.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2000,1633,21,2248,63
"1600874449","0","POST","reserve",6.10,1.70,0,0,0,0,0,0,0,0,0,0,0,0,62,17,6300,5128,39,12382,91
"1600874449","0","POST","search_ticket",16.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1600,2482,28,12398,453
"1600874449","0","POST","set_new_contact",1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,130,461,18,1211,290
"1600874449","0","","Aggregated",46.20,1.70,0,0,0,0,0,0,0,0,0,0,0,0,1314,17,520,1591,6,12398,5405
"1600874451","0","POST","admin_login",1.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2100,2085,124,4446,341
"1600874451","0","GET","assurances",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,26,183,12,1916,108
"1600874451","0","GET","booking_page",1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,8,47,34789
