instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:10:00,0.653909352645256,2.599520051000013,0.010258397999905355,5728,,,,,,,50,network interface
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:15:00,0.6805753616819529,2.375777148999987,0.010258396999915929,5669,,,,,,,50,network interface
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:20:00,0.6732798771388026,2.282850977999942,0.010253377000026376,5742,,,,,,,50,network interface
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:25:00,0.6657918907887903,2.3296818320000057,0.010251156000094852,5672,,,,,,,50,network interface
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:30:00,0.6545068428958957,2.388146397000128,0.010251933000290592,5725,,,,,,,50,network interface
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:35:00,0.656545908223297,2.269712866000191,0.010258079999857728,5571,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:00:00,0.02985178761103953,0.351621831000017,2.6428000012401753e-05,13207,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:05:00,0.029521725385853674,0.35787310000000616,2.807699991080881e-05,13233,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:10:00,0.029391146258866012,0.6680695149999565,2.896400008012279e-05,13281,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:15:00,0.02830868864413577,0.3358978369999477,2.614999993966194e-05,12901,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:20:00,0.02756835620745333,0.3655676049997965,2.8779999865946593e-05,13121,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:25:00,0.027031194536622876,0.3834691280001152,3.1809999882170814e-05,13257,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:30:00,0.028362440838921817,0.4309498309999072,2.5860999812721275e-05,13211,,,,,,,50,network interface
network interface,NIS.enquiry.DB.read,1970-01-01 00:35:00,0.02533388654343079,0.2642395489997398,2.616300025692908e-05,13032,,,,,,,50,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:00:00,0.09068281415624098,0.6288412830000141,0.001982910000009497,13204,,,,,,,50,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:05:00,0.08948291746134063,0.5309141199999772,0.0020491669999955775,13231,,,,,,,50,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:10:00,0.09158992870039162,0.7617073740000251,0.0018842509999785761,13284,,,,,,,50,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:15:00,0.08603344377510712,0.43093295399989984,0.002428842999961489,12895,,,,,,,50,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:20:00,0.08746923873205831,0.5003740030001609,0.0016408970000156842,13126,,,,,,,50,network interface
