instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
processor,PROC.resourcesRead.DB.read,1970-01-01 00:02:30,0.01030747879999917,0.07543158199999311,5.79200000174751e-05,355,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:03:00,0.010219122483965533,0.0639164479999863,2.7449000015167254e-05,343,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:03:30,0.010912654011696376,0.08861421199998176,2.9765000022052845e-05,342,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:04:00,0.010384520169229744,0.058027349999974824,7.512400003406583e-05,325,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:04:30,0.010743840539084193,0.07486579999999776,3.7573999975393235e-05,371,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:05:00,0.011599960026945006,0.05756880600000613,2.840299998752016e-05,334,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:05:30,0.011012948205358867,0.07819723300002579,0.00013111699996670725,336,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:00:00,0.010294537556922986,0.010774471999997814,0.010249807000001,325,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:00:30,0.010300618667621659,0.01112141499999808,0.010249825000002488,349,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:01:00,0.010303275175141083,0.01088259499999822,0.010248492999991754,354,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:01:30,0.010300234791176375,0.01106203300000175,0.010251803000002724,340,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:02:00,0.010300294691318546,0.011257083999993256,0.010253145999996605,311,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:02:30,0.010304673034582256,0.011209409000002779,0.010250796999997648,347,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:03:00,0.010287383528902024,0.010775679000005313,0.010250030000008792,346,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:03:30,0.010293418961414771,0.010793184000021938,0.01024845000000596,311,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:04:00,0.010296500297994221,0.010853744000030474,0.01024862399998483,349,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:04:30,0.010294905807691488,0.010841751999976168,0.010248870999987504,312,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:05:00,0.01029977254154672,0.010827169999970463,0.010251311999979862,349,,,,,,,40,processor
processor,PROC.resourcesUpdate.DB.write,1970-01-01 00:05:30,0.010297990747898545,0.01084263800004237,0.0102505479999877,357,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:00:00,0.010258397000000308,0.010258397000001196,0.01025839699999942,2,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:00:30,0.010476930500001203,0.010695464000001207,0.010258397000001196,2,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:01:30,0.010373184000002311,0.010487971000003428,0.010258397000001196,0,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:02:00,0.0104115776666589,0.010532389999994507,0.010258397000001196,2,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:02:30,0.010258397000001196,0.010258397000001196,0.010258397000001196,3,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:03:00,0.010258396999986985,0.010258397000001196,0.010258396999972774,1,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:04:00,0.010258397000001196,0.010258397000001196,0.010258397000001196,2,,,,,,,40,processor
